"","Kreiskennziffer","Name des Kreises","Jahr","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"2649",7134,"Birkenfeld",2000,80615,0.327587,3,5,2
"2650",7134,"Birkenfeld",2001,80615,0.354934,3,5,2
"2651",7134,"Birkenfeld",2002,80615,0.402819,3,6,2
"2652",7134,"Birkenfeld",2003,80615,0.385712,3,6,2
"2653",7134,"Birkenfeld",2004,80615,0.395239,3,6,2
"2654",7134,"Birkenfeld",2005,80615,0.382605,3,5,2
"2655",7134,"Birkenfeld",2006,80615,0.398639,3,5,2
"2656",7134,"Birkenfeld",2007,80615,0.402297,3,6,2
"2657",7134,"Birkenfeld",2008,80615,0.389412,3,5,2
"2658",7134,"Birkenfeld",2009,80615,0.353097,3,5,2
"2659",7134,"Birkenfeld",2010,80615,0.378672,3,5,2
"2660",7134,"Birkenfeld",2011,80615,0.405665,3,5,2
"2661",7134,"Birkenfeld",2012,80615,0.392726,3,5,2
"2662",7134,"Birkenfeld",2013,80615,0.434067,3,6,2
"2663",7134,"Birkenfeld",2014,80615,0.419501,3,5,2
"2664",7134,"Birkenfeld",2015,80615,0.391634,3,5,2
"2665",7135,"Cochem-Zell",1998,62391,0.292063,2,4,2
"2666",7135,"Cochem-Zell",1999,62391,0.296016,2,4,2
"2667",7135,"Cochem-Zell",2000,62391,0.284001,2,4,2
"2668",7135,"Cochem-Zell",2001,62391,0.322306,3,5,2
"2669",7135,"Cochem-Zell",2002,62391,0.312028,2,4,2
"2670",7135,"Cochem-Zell",2003,62391,0.332697,2,4,2
"2671",7135,"Cochem-Zell",2004,62391,0.346804,2,4,2
"2672",7135,"Cochem-Zell",2005,62391,0.321014,2,4,2
"2673",7135,"Cochem-Zell",2006,62391,0.327532,2,3,2
"2674",7135,"Cochem-Zell",2007,62391,0.302162,2,3,2
"2675",7135,"Cochem-Zell",2008,62391,0.308371,2,3,2
"2676",7135,"Cochem-Zell",2009,62391,0.254533,2,3,2
"2677",7135,"Cochem-Zell",2010,62391,0.259409,1,2,1
"2678",7135,"Cochem-Zell",2011,62391,0.295452,2,3,2
"2679",7135,"Cochem-Zell",2012,62391,0.274621,2,3,2
"2680",7135,"Cochem-Zell",2013,62391,0.298659,2,3,2
"2681",7135,"Cochem-Zell",2014,62391,0.323621,2,3,2
"2682",7135,"Cochem-Zell",2015,62391,0.321728,2,3,2
"2683",7137,"Mayen-Koblenz",1998,211925,0.318393,3,5,2
"2684",7137,"Mayen-Koblenz",1999,211925,0.323726,3,5,2
"2685",7137,"Mayen-Koblenz",2000,211925,0.328413,3,5,2
"2686",7137,"Mayen-Koblenz",2001,211925,0.346729,3,5,2
"2687",7137,"Mayen-Koblenz",2002,211925,0.345649,3,5,2
"2688",7137,"Mayen-Koblenz",2003,211925,0.353436,3,5,2
"2689",7137,"Mayen-Koblenz",2004,211925,0.356901,3,5,2
"2690",7137,"Mayen-Koblenz",2005,211925,0.383639,3,5,2
"2691",7137,"Mayen-Koblenz",2006,211925,0.382494,3,5,2
"2692",7137,"Mayen-Koblenz",2007,211925,0.370583,3,5,2
"2693",7137,"Mayen-Koblenz",2008,211925,0.382238,3,5,2
"2694",7137,"Mayen-Koblenz",2009,211925,0.333806,2,4,2
"2695",7137,"Mayen-Koblenz",2010,211925,0.359642,2,4,2
"2696",7137,"Mayen-Koblenz",2011,211925,0.38338,3,5,2
